Date,Open,High,Low,Close,Adj Close,Volume,Return,MA20,MA50,MA200,Volatility,RSI,MACD,MACD_Signal,Liquidity,Trend_Break,Reversal,Latest_News_Sentiment,News_Summary
2020-10-15,318.8500061035156,326.9700012207031,316.3299865722656,324.57000732421875,298.0959167480469,3172200,0.008451145468763244,312.34000396728516,312.85280151367186,291.5552004241943,0.26737822630329106,59.13503520448356,5.231026513281449,3.4934738793096916,1029600977.2338867,0,0,0.0,         
2020-10-16,325.4599914550781,332.3500061035156,324.7300109863281,329.8999938964844,302.99114990234375,3293300,0.016421685466893488,313.43400421142576,313.1696014404297,291.74220039367674,0.2704914550059842,62.99078903531061,5.5796293856237185,3.9107049805724974,1086459649.899292,0,0,0.0,         
2020-10-19,328.5400085449219,330.7799987792969,322.05999755859375,324.2200012207031,297.7744445800781,2482100,-0.0172173167046602,314.6855041503906,313.3134014892578,291.91560035705567,0.2550000669446938,56.83632161680375,5.336060945252655,4.195776173508529,804746465.0299072,0,0,0.0,         
2020-10-20,326.6199951171875,328.6199951171875,323.2799987792969,323.4100036621094,297.0304870605469,1988600,-0.0024982960815004285,316.1430038452148,313.3996014404297,292.0749004364014,0.2446202461783418,55.99610385831031,5.019805969401716,4.360582132687167,643133133.2824707,0,0,0.0,         
2020-10-21,323.4100036621094,326.489990234375,322.17999267578125,322.7900085449219,296.4610290527344,2139000,-0.0019170560903095657,317.6755035400391,313.5444018554688,292.23990043640134,0.2418700247912759,55.32195982829401,4.6653637884391514,4.421538463837564,690447828.2775879,0,0,0.0,         
2020-10-22,322.32000732421875,328.05999755859375,322.25,325.7300109863281,299.16119384765625,2100600,0.009108096172676605,319.32900390625,313.61360229492186,292.3890505218506,0.24193030852474773,57.909701915175624,4.569030493398998,4.451036869749851,684228461.0778809,0,0,0.0,         
2020-10-23,329.1600036621094,335.6499938964844,328.1300048828125,330.6000061035156,303.6340026855469,2349500,0.014951017569553748,320.73400421142577,313.7952026367187,292.57095054626467,0.22132075102270954,61.85129833670094,4.829976604999047,4.5268248167996905,776744714.34021,0,0,0.0,         
2020-10-26,326.32000732421875,327.75,318.5400085449219,323.05999755859375,296.70904541015625,2408500,-0.022807042969506197,321.7255035400391,313.78240234375,292.71060050964354,0.24170742569006656,53.49803821157449,4.377896932669103,4.497039239973573,778090004.119873,0,0,0.0,         
2020-10-27,323.05999755859375,323.5,319.42999267578125,320.510009765625,294.3670959472656,2427700,-0.00789323287389132,322.5435043334961,313.78240234375,292.8839005279541,0.24494699616048266,50.989950488414934,3.7703950642231803,4.3517104048234945,778102150.7080078,0,0,0.0,         
2020-10-28,313.3299865722656,317.80999755859375,307.44000244140625,308.0,282.87750244140625,3301400,-0.03903157275734703,322.3550048828125,313.6062023925781,292.98270057678224,0.2716761749043209,40.86747185734194,2.2535150997871938,3.9320713438162342,1016831200.0,1,0,0.0,         
2020-10-29,306.5899963378906,309.4800109863281,301.4599914550781,303.67999267578125,278.9097900390625,3279200,-0.014025997805905077,321.8855041503906,313.3718023681641,293.0190505218506,0.275211038163952,38.05778870844558,0.6947793285701778,3.2846129407670235,995827431.9824219,0,0,0.0,         
2020-10-30,303.2300109863281,307.1700134277344,299.6000061035156,305.1400146484375,280.2507629394531,3556800,0.0048077647782842625,321.5435043334961,313.2080029296875,293.0410506439209,0.27594258389306714,39.5699296304228,-0.4179011248901361,2.5441101276355917,1085322004.1015625,0,0,0.0,         
